file,filename,start,end,dur,text,further remarks
engl310_24,engl310_24_04,22.77,30.88,8.11,"; uh , bishop . ; , in nineteen eleven . , ; , uh . , she’s the latest , the youngest ;",
engl310_24,engl310_24_05,30.52,40.73,10.21,"; uh in our , syllabus and sh you know she almost , ; uh almost two generations uh , uh distant uh from from robert frost , ;",
engl310_24,engl310_24_06,40.13,50.79,10.66,"; uh . , when i was a freshman at yale in in nineteen seventy six in april ; um , tsk uh , elizabeth bishop came to read at yale ;",
engl310_24,engl310_24_07,50.48,61.19,10.71,"; she um , tsk uh . , ; , she's ,  in a sense you know a part of uh ; uh a part of our world uh in a way that the uh ;",
engl310_24,engl310_24_08,60.88,68.44,7.56,"; uh poets that we’ve been reading , really aren’t quite she was uh uh good friends with uh ; , uh . ;",
engl310_24,engl310_24_09,68.22,76.02,7.8,"; john hollander uh penelope laurans on our faculty sandy mcclatchy and others , ; , uh ;",
engl310_24,engl310_24_10,75.52,82.93,7.41,"; she uh filled , the art gallery lecture hall , ; uh you know four hundred people , ;",
engl310_24,engl310_24_11,82.61,89.7,7.09,"; um , uh and this was at a moment interestingly when she was not yet at the height of her , fame ;",
engl310_24,engl310_24_12,89.26,99.67,10.41,"; uh she uh , tsk she would uh ; , uh become by the end of the century ; uh a figure as , prominent ;",
engl310_24,engl310_24_13,99.48,108.48,9,"; as often read and widely read and esteemed ; uh as any of the poets we’ve been reading , uh which is uh a remarkable , uh",cut on pause
engl310_24,engl310_24_14,109.15,118.15,9,event in literary culture because ; uh ; bishop would have seemed to herself and to others ; uh through the course of most of her career ;,
engl310_24,engl310_24_15,117.84,126.97,9.13,"; uh as an interesting poet ; , uh but as uh uh but not as a major ; figure , tsk uh and sh surely she was herself ;",
engl310_24,engl310_24_16,126.74,137.34,10.6,"; uncomfortable with that kind of ; stature ; uh ; she was , i think it’s fair to say excruciated by public ; uh occasions , ;",
engl310_24,engl310_24_17,137.04,146.75,9.71,"; including this one , ; uh that i’m referring to , tsk listen to her read i think there there are some ; uh ; recordings of her on uh  ;",
engl310_24,engl310_24_18,146.38,154.21,7.83,"; uh the um , uh center for language study uh website ; uh , bishop has uh uh a kind of um ;",
engl310_24,engl310_24_19,153.94,164.49,10.55,"; uh , exaggeratedly ordinary voice uh in a sense a very , private voice that she was willing to ; uh put on stage ;",
engl310_24,engl310_24_20,164.18,174.11,9.93,"; uh but always only , uncomfortably , ; so ; uh in this particular reading i’m remembering ; uh she uh she had read for about twenty minutes ;",
engl310_24,engl310_24_21,173.83,182.98,9.15,"; and then uh ; uh ; uh looked across the stage with these four hundred people in front of her ; uh at her host uh . , penelope laurans ;",
engl310_24,engl310_24_22,182.73,190.94,8.21,"; is that enough penny , ; uh she said ; uh and of course uh people wanted a lot more . and a lot more of her , ;",
engl310_24,engl310_24_23,190.65,199.2,8.55,"; uh but she was reluctant to give it , uh and uncomfortable , giving it , ; um , bishop , in a sense uh ;",
engl310_24,engl310_24_24,198.9,205.58,6.68,"; belongs to um , poetry after . modern poetry poetry after modernism ;",
engl310_24,engl310_24_25,205.22,215.72,10.5,"; , you know uh in september i’m going to uh give a lecture course uh on poetry after nineteen fifty ; and we’ll start with bishop ; and and pay a lot more ; attention to her than we have ;",
engl310_24,engl310_24_26,215.49,225.61,10.12,"; room to do in this course , tsk but ; , uh bishop belongs too ; , uh in uh any , history of uh modern poetry ;",
engl310_24,engl310_24_27,225.32,232.85,7.53,"; uh and she provides a co . i think an important , endpoint ; um to the work that we’ve been , doing together ;",
engl310_24,engl310_24_28,232.4,239.85,7.45,"; uh , she provides uh in a sense a kind of , tsk uh extension of of um ;",
engl310_24,engl310_24_29,239.43,248.82,9.39,"; uh certain ; , uh strains of of modern poetry and a and also at the same time a kind of critique ; of them , tsk ;",
engl310_24,engl310_24_30,248.29,255.02,6.73,"; uh , bishop , went . to vassar . , ; uh , and ; uh . ;",
engl310_24,engl310_24_31,254.63,260.12,5.49,"; she um , uh was uh on the literary magazine there . ;",
engl310_24,engl310_24_32,259.66,269.4,9.74,"; uh and uh in , nineteen twenty nine i think , uh she , interviewed the ; uh important guest ;",
engl310_24,engl310_24_33,269.1,279.28,10.18,"; uh on the campus ; , t s eliot ; uh ; you you i would i would have liked to have been in the room , ; uh she she wrote ;",
engl310_24,engl310_24_34,279,287.95,8.95,"; um . , uh , well in a i guess what i want to highlight is the fact that bishop was in college reading eliot and having eliot visit , uh ;",
engl310_24,engl310_24_35,287.53,295.26,7.73,"; uh when uh she's being . ; , well when she's really forming herself as a writer , uh ;",
engl310_24,engl310_24_36,294.76,304.91,10.15,"; uh , she wrote a um uh paper for one of her courses called dimensions of a novel , tsk uh and ; uh this , ;",
engl310_24,engl310_24_37,304.54,314.6,10.06,"; essay ; um , tsk , involved , a reading of eliot’s essay tradition and the individual talent which you’ve read and which we’ve talked about ;",
engl310_24,engl310_24_38,313.99,324.68,10.69,"; uh , bishop liked it she was interested in it , ; uh in , her uh account . ; uh of uh . the way way in which she uses eliot ;",
engl310_24,engl310_24_39,324.31,334.77,10.46,"; uh ; uh she um . , tsk , uh , accents certain aspects uh of his ideas and and downplays others ;",
engl310_24,engl310_24_40,334.47,344.19,9.72,"; let me uh quote from that essay , tsk uh ; , she says this is on your handout . , tsk ;",
engl310_24,engl310_24_41,343.8,352.9,9.1,"; a constant process of adjustment , and that’s eliot’s word adjustment ; uh is going on , about the past . ; , ;",
engl310_24,engl310_24_42,352.4,358.03,5.63,"; every ingredient dropped into it from the present ; , must affect , the whole .",cut on pause
engl310_24,engl310_24_43,358.28,368.2,9.92,"you remember eliot writing about that in tradition individual talent where he talks about how new work ; uh sh reshapes everything that’s gone before , ;",
engl310_24,engl310_24_44,367.38,376.3,8.92,"; now what mister eliot says about the sequence of works of art , ; uh in a tradition in history . , tsk ;",
engl310_24,engl310_24_45,375.62,386.48,10.86,"; , and this is , bishop’s extension of eliot’s idea ; , seems to be equally true , of the sequence of events ; or even of pages ;",
engl310_24,engl310_24_46,386.25,391.62,5.37,"; or , paragraphs , in a novel . , ;",
engl310_24,engl310_24_47,391.41,398.33,6.92,"; but i know of no novel that makes use of this , constant readjustment , among the members of any sequence ;",
engl310_24,engl310_24_48,397.91,404.13,6.22,"; so , ; , what , bishop’s doing is applying eliot’s idea of of sequence in tradition ;",
engl310_24,engl310_24_49,403.89,414.36,10.47,"; to the way in which uh a literary work might , itself unfold ; that is ; , where every as it were ; as it were , new moment ;",
engl310_24,engl310_24_50,414.14,422.44,8.3,"; uh in a novel here she’s talking about a novel ; uh , affects a kind of readjustment of what’s gone on ; before ;",
engl310_24,engl310_24_51,422.13,433.08,10.95,"; uh uh it , is as she’s imagining it ; um , a l , literary form in which ; there is a kind of continual ;",
engl310_24,engl310_24_52,432.81,443.14,10.33,"; um , reorientation ; required by both reader and , writer , ; uh she um , tsk ;",
engl310_24,engl310_24_53,442.86,449.13,6.27,"; uh , uh takes over specifically that that phrase constant uh readjustment , uh ; uh ;",
engl310_24,engl310_24_54,448.91,455.54,6.63,"; identifies this as uh a kind of , uh poetics if if you will , ; uh this is ;",
engl310_24,engl310_24_55,455.15,464.96,9.81,"; , really uh uh an important idea in . modern poetry generally and you could you could look at eliot’s own poetry in for example prufrock ;",
engl310_24,engl310_24_56,464.61,475.33,10.72,"; uh as , exemplifying ; , something of what bishop is describing that is ; uh a , poem that unfolds disclosing at every ;",
engl310_24,engl310_24_57,475.12,482.74,7.62,"; point new , principles of order uh and perspective , ; uh ; it’s an idea that , that , uh ;",
engl310_24,engl310_24_58,482.35,492.07,9.72,"; uh is is , in that sense central to modern poetry ; but bishop , takes it and she pushes it in her own work ; , much further , ;",
engl310_24,engl310_24_59,491.69,501.49,9.8,"; uh she creates in her poetry ; uh a radically , relative ; , point of view ; uh that is ; adjusted ; ,  to a kind of ;",
engl310_24,engl310_24_60,501.28,510.42,9.14,"; , tsk , metamorphic , and decentered , world as she sees it ; uh a world that is , living in change , ;",
engl310_24,engl310_24_61,510.09,519.21,9.12,"; uh that phrase uh you you might remember from the very end of ; of primitive like an orb ; uh stevens’s , great , late poem ;",
engl310_24,engl310_24_62,518.91,528.65,9.74,"; uh and , bishop is in many ways a stevensian poet a poet of of change constant , change , ; uh ; but ;",
engl310_24,engl310_24_63,528.21,538.26,10.05,"; significantly , in bishop’s imagination . , as in auden’s , tsk there are ; , no stevensian giants ;",
engl310_24,engl310_24_64,537.98,548.2,10.22,"; no no uh major . men , no large men reading . , ; uh ; the poet , uh in bishop’s poetry . tsk ;",
engl310_24,engl310_24_65,547.65,557.33,9.68,"; , describes the world . , rather than creates it , ; uh ; the the , the poet uh is not like , god ;",
engl310_24,engl310_24_66,557.11,566.59,9.48,"; uh , as , uh , the poet is in , stevens , ; the poet is much more . ; like an ordinary , person ;",
engl310_24,engl310_24_67,566.35,575.8,9.45,"; uh , a woman on stage ; uh in , a skirt ; , uh ; uh speaking uh uncomfortably , if you like ;",
engl310_24,engl310_24_68,575.53,586.11,10.58,"; to uh a large , audience , in an ordinary voice , tsk her poetry is in fact full of ordinary people , ; uh ;",
engl310_24,engl310_24_69,585.81,595.78,9.97,"; and this links her . , to frost , tsk ; uh there are , well generally uh few uh ;",
engl310_24,engl310_24_70,595.57,606.37,10.8,"; um , oh um . , uh , emblematic or archetypal figures such as you find in yeats or or in moore’s poetry ;",
engl310_24,engl310_24_71,606.04,615.87,9.83,"; uh or often uh for that matter ; in auden’s , ; uh there is in bishop , ; , uh really no ; uh sublime ;",
engl310_24,engl310_24_72,615.63,624.71,9.08,"; uh no uh . , yeatsian ; uh , ascent ; uh ; out of the . foul rag and bone shop of the heart , ;",
engl310_24,engl310_24_73,624.4,629.9,5.5,; uh there’s no cranian verticality uh ; no uh ; uh ;,
engl310_24,engl310_24_74,629.74,639,9.26,"; no , icarus like uh ascent of the sky , tsk instead ; uh bishop’s , poetics of description ;",
engl310_24,engl310_24_75,638.78,646.13,7.35,"; are what i would call a kind of horizontal , poetics ; uh that moves , laterally ; that is ;",
engl310_24,engl310_24_76,645.97,656.65,10.68,"; , earthbound and is concerned with in a sense , this is her , primary recurrent trope ; , mapping the world , ; uh giving an account of the earth’s ;",
engl310_24,engl310_24_77,656.31,667.16,10.85,"; surface , ; uh ; uh ; , it’s a , perceptual , poetics that she’s concerned with ; uh , something she calls geography ;",
engl310_24,engl310_24_78,666.98,677.51,10.53,"; or sometimes , travel . , tsk ; the uh , um , poem that , really inaugurates bishop’s ;",
engl310_24,engl310_24_79,677.24,684.34,7.1,"; uh mature , writing ; uh and that she placed first in her . ; uh first ;",
engl310_24,engl310_24_80,684.11,693.61,9.5,"; uh volume of poetry north and south , uh and that , subsequently ; was placed first in all ; uh collected ;",
engl310_24,engl310_24_81,693.35,703.65,10.3,"; uh volumes of her poems ; is the poem called , the map , ; uh  it’s a kind of preface to her work uh and it’s an inevitable place to start ;",
engl310_24,engl310_24_82,703.29,713.36,10.07,"; uh thinking about her , ; uh so let’s look at it , together , tsk ; , tsk uh a poem , written , in um , ;",
engl310_24,engl310_24_83,713.1,720.11,7.01,"; uh , i believe uh , at least begun ; uh new year’s eve ;",
engl310_24,engl310_24_84,719.87,728.04,8.17,"; uh nineteen thirty three , uh , as bishop , ; um , uh left college , ;",
engl310_24,engl310_24_85,727.72,732.86,5.14,"; maybe you seniors will write , your own map next year , ; um , ;",
engl310_24,engl310_24_86,732.46,743.14,10.68,"; she um , uh , didn’t collect it , uh in a book until uh nineteen fourty six uh which is her her first book publication ;",
engl310_24,engl310_24_87,742.68,751.97,9.29,"; uh like stevens like frost ; , uh she’s uh ; uh slow ; to uh uh gather her her first poems , ;",
engl310_24,engl310_24_88,751.75,760.12,8.37,"; , tsk the poem begins , ; with uh ; , a marvelous ; , uh , uh limpid ; clarity . ;",
engl310_24,engl310_24_89,759.91,769.8,9.89,"; land lies in water . , tsk it is shadowed green , ; shadows , ; or are they shallows . , tsk ;",
engl310_24,engl310_24_90,769.48,775.6,6.12,"; , at its edges . , showing the line of long sea weeded ledges ;",
engl310_24,engl310_24_91,775.19,784.95,9.76,"; where weeds hang to the simple blue , from green , or , tsk does the land lean down to lift the sea from under",cut on pause
engl310_24,engl310_24_92,785.66,793.23,7.57,"drawing it , unperturbed around itself , ; along the fine tan sandy shelf ;",
engl310_24,engl310_24_93,792.65,799.76,7.11,"; , is the land tugging at the sea , from under . , ;, ; , . ;",
engl310_24,engl310_24_94,799.58,808.45,8.87,"; it’s a , deceptively , declarative , flat , voice , a voice of , description . ;",
engl310_24,engl310_24_95,808.04,818.9,10.86,"; uh it is interestingly , impersonal , and , intimate , at once , ; uh it’s as if ; uh ;",
engl310_24,engl310_24_96,818.55,825.55,7,"; uh we were so close to her she need not introduce herself , we are invited ;",
engl310_24,engl310_24_97,825.28,831.05,5.77,"; uh to look over her shoulder with her at , the map , ;",
engl310_24,engl310_24_98,830.69,840.02,9.33,"; uh , she doesn’t , as i say introduce herself or her subject really here ; uh she just starts , tsk uh ;",
engl310_24,engl310_24_99,839.48,848.86,9.38,"; , the poem represents itself as , happening now , ; uh , as if it were recording the mind , in action . , ;",
engl310_24,engl310_24_100,848.53,859.44,10.91,"; uh , a process , an action , of perception . , ; uh , ; the poem was gathered first for publication , by marianne moore . , ;",
engl310_24,engl310_24_101,859.22,869.2,9.98,"; who was uh ; bishop’s friend and mentor , uh described a friendship ,described in ; uh bishop’s , long beautiful ;",
engl310_24,engl310_24_102,869.02,879.78,10.76,"; funny uh memoir efforts of affection that i asked you to read when we were reading moore , uh an essay that tells you a lot about moore but also tells you a lot about , bishop , ;",
engl310_24,engl310_24_103,879.35,887.39,8.04,; uh moore ; uh as her mentor gathered this and three uh two excuse me two other poems ; uh and um ;,
engl310_24,engl310_24_104,887.08,898.08,11,; uh and had it published in a a volume in which an older poet presented a younger uh as a ; um teacher or mentor uh would present a protege ;,
engl310_24,engl310_24_105,897.63,907.31,9.68,"; uh moore says about bishop’s poems a number of interesting things i’ve ; sampled ; uh just these sentences uh on your handout , ;",
engl310_24,engl310_24_106,906.98,913.58,6.6,"; some authors do not muse within themselves ; , but by contrast bishop does ;",
engl310_24,engl310_24_107,913.21,922.04,8.83,"; they , they those other authors , think , like the vegetable shredder which cuts into the life of a thing , ;",
engl310_24,engl310_24_108,921.49,928.2,6.71,"; miss bishop is not one of these frettingly intensive machines , ; yet , ;",
engl310_24,engl310_24_109,927.86,937.98,10.12,"; the rational considering quality in her work is its strength , ; the rational considering quality , ; assisted by unwordiness ;",
engl310_24,engl310_24_110,937.57,947.06,9.49,"; , uncontorted intentional , ness , ; , ; phrases that only marianne moore could have produced ; uh ; the flicker of impudence . , ;",
engl310_24,engl310_24_111,946.82,956.84,10.02,"; the natural unforced , ending , ; uh ; these are are are important uh qualities of of bishop’s writing ;",
engl310_24,engl310_24_112,956.52,966.84,10.32,"; um , ; uh , although , ; , tsk , to ; , um , ; , highlight them is to risk a sort of misperception ; ",
engl310_24,engl310_24_113,966.61,974.08,7.47,; that is ; if bishop presents herself as a kind of rational considering intelligence in these poems ; um ;,
engl310_24,engl310_24_114,973.88,984.37,10.49,"; what she , very rapidly uncovers ; uh , is ; , um ; , uh fantasy . , uh and uh the fantastic ;",
engl310_24,engl310_24_115,984.11,994.74,10.63,"; uh or fabulous , or metaphorical , ; uh just so ; her poetry of percep perception ; and description ; rather than ;",
engl310_24,engl310_24_116,994.53,1004.92,10.39,"; um , uh ; um , giving us a a kind of poetics of objectivity that we might associate with pound and imagism, ; uh very quickly ;",
engl310_24,engl310_24_117,1004.68,1012.59,7.91,; uh turns back on the perceiving subject ; to ask questions about the process of perception itself ;,
engl310_24,engl310_24_118,1012.37,1020.27,7.9,"; and to suddenly become a poetry very much about , ; subjectivity . , ; uh you can see this going on already ;",
engl310_24,engl310_24_119,1019.98,1030.07,10.09,"; uh in um, uh the lines that i , uh quoted , here , tsk uh ; uh bishop , ; no sooner says ; one thing ;",
engl310_24,engl310_24_120,1029.87,1040.54,10.67,"; uh than uh , she , elaborates it , ; uh , or , questions it , ; uh shadows , or are they shallows she says , ; uh ;",
engl310_24,engl310_24_121,1040.22,1050.12,9.9,"; she’s formulated ; one idea uh and then she asks , a question about it and then , a further question , about that , ; uh ;",
engl310_24,engl310_24_122,1049.88,1060.05,10.17,"; this is uh , uh , very much uh an image uh of poetics of ; , a mind , in action a mind ; , thinking ;",
engl310_24,engl310_24_123,1059.79,1070.65,10.86,"; uh that is the the drama ; uh that bishop uh shares with us , ; uh in another um , uh , early uh statement uh this in a um ;",
engl310_24,engl310_24_124,1070.3,1079.6,9.3,"; um , uh letter to um , uh a poet donald stanford ; she quotes , uh a literary critic uh on ; , baroque ;",
engl310_24,engl310_24_125,1079.42,1087.82,8.4,"; that is uh seventeenth century prose ; which she liked , ; uh and and this quotation is also on your handout ;",
engl310_24,engl310_24_126,1087.35,1096.02,8.67,"; uh , th , their that is uh the writers of baroque prose their purpose ; was to portray , not a thought ;",
engl310_24,engl310_24_127,1095.69,1106.25,10.56,"; but a mind thinking . , tsk they knew that an idea separated from the act of experiencing it ; is not the idea ; that was , experienced , ;",
engl310_24,engl310_24_128,1105.92,1116.25,10.33,"; the ardor of its conception , in the mind that’s my misprint ; is a necessary part , of its truth ; the ardor of the conception in the mind ;",
engl310_24,engl310_24_129,1116.04,1127.03,10.99,"; is , uh what bishop , wants ; uh , ardor , that’s an important , uh word ; it suggests ; uh passion ; uh , a certain amount of heat ;",
engl310_24,engl310_24_130,1126.77,1131.08,4.31,"; uh emotion , ; uh and , heart ;",
engl310_24,engl310_24_131,1130.77,1139.57,8.8,"; um , in bishop’s case , this ardor is , communicated sometimes ; through the deceptively ;",
engl310_24,engl310_24_132,1139.28,1147.42,8.14,": uh , cool manner of self interrogation ; uh and in particular ; through the grammatical ; uh ;",
engl310_24,engl310_24_133,1147.16,1155.68,8.52,"; form of , the question , ; uh here ; uh in this , very first paragraph of , her ; poetry ; uh ; ",
engl310_24,engl310_24_134,1155.49,1166.01,10.52,"; bishop , is , asking questions , ; uh . ; there’s a kind of , level of clarity and detail in her observations ; uh that ;",
engl310_24,engl310_24_135,1165.78,1175.77,9.99,"; , makes what’s she’s looking at interestingly , unstable , and uncertain ; she turns back on it ; , asks questions , about it , ;",
engl310_24,engl310_24_136,1175.36,1185.44,10.08,"; you could , contrast ; uh , uh , bishop’s questions ; with yeats’s great , rhetorical questions ; uh a a um ;",
engl310_24,engl310_24_137,1185.12,1194.93,9.81,"; uh a form that we we uh uh stressed in in reading leda and the swan and other , tsk uh late , yeats poems , tsk ;",
engl310_24,engl310_24_138,1194.59,1204.63,10.04,"; uh , in general ; , uh , thinking about , ; , uh bishop’s relationship to yeats you could say that ; , romance quest which is this , ;",
engl310_24,engl310_24_139,1204.31,1210.81,6.5,"; you know , essential structure that’s uh ; um behind all of yeats’s poetry , tsk ;",
engl310_24,engl310_24_140,1210.54,1221.21,10.67,"; romance quest . , has come down , in bishop . , to the act , of asking ; , questions , ; uh raising . ; questions ; ",
engl310_24,engl310_24_141,1220.9,1231.71,10.81,"; uh here , in this poem ; uh , and very frequently in other bishop poems ; questions specifically about boundaries , ; about the way in which ;",
engl310_24,engl310_24_142,1231.47,1239.19,7.72,"; we , categorize ; uh and frame , the world ; uh how we ; uh ; draw lines ;",
engl310_24,engl310_24_143,1239,1249.42,10.42,"; uh and uh separate and , connect things at the same time , . , tsk ; uh , as we do ; one thing seems to turn into ;",
engl310_24,engl310_24_144,1249.24,1256.26,7.02,"; uh , another , ; uh ; , opposites , interact , uh ; uh opposites , are involved ;",
engl310_24,engl310_24_145,1256.05,1264.66,8.61,"; uh and notice , the the pair of opposites that she’s ; uh , uh stressing here ; land and water ;",
engl310_24,engl310_24_146,1264.41,1274.86,10.45,"; uh these are are , primary categories that her poetry centers itself on over and over again ; bishop is a poet of the seashore ; uh there are ;",
engl310_24,engl310_24_147,1274.65,1285.31,10.66,"; um ; uh , poems ; uh throughout her career ; that station themselves on the beach uh in particular ; um ; a place of uh ;",
engl310_24,engl310_24_148,1285.13,1295.78,10.65,"; um , unstable . ; uh uncertain dynamic ; , boundary , ; uh , you can , see , the same kind of play ;",
engl310_24,engl310_24_149,1295.65,1301.53,5.88,"; of ; , uh , similarity and difference ; , um between ;",
engl310_24,engl310_24_150,1301.39,1311.67,10.28,"; , terms in bishop’s poetry on a formal level already working here in this first stanza ; uh ; , it is , rhymed poetry isn’t it . ;",
engl310_24,engl310_24_151,1311.35,1319.1,7.75,"; uh but what an interesting ; set , of , rhymes , ; uh green , edges , ledges ;",
engl310_24,engl310_24_152,1318.77,1329.55,10.78,"; green . , uh , under , itself , shelf , under , tsk ; uh ; these are are are rhymes where ;",
engl310_24,engl310_24_153,1329.4,1338.33,8.93,"; uh ; uh it seems as though , words are a little too close together they’re repeated green or or maybe a little ;",
engl310_24,engl310_24_154,1338.12,1345.32,7.2,"; uh too far apart , ; uh in the second stanza , then ; uh the rhyme scheme gives way ;",
engl310_24,engl310_24_155,1345.21,1351.78,6.57,"; entirely this is and this is like bishop to set up one pattern and then , drop it , ;",
engl310_24,engl310_24_156,1351.18,1360.83,9.65,"; the shadow of newfoundland , lies flat and still . , labrador’s yellow ; where the moony eskimo has oiled it , ;",
engl310_24,engl310_24_157,1360.24,1368.59,8.35,"; we can stroke these lovely bays . , tsk , under a glass as if they were expected to blossom . , ; or , ;",
engl310_24,engl310_24_158,1368.38,1377.15,8.77,"; , as if to provide a clean cage for invisible fish , ; the names of seashore towns run out to sea  , ;",
engl310_24,engl310_24_159,1376.82,1384.99,8.17,"; the names of cities cross the neighboring mountains , ; the printer , here , experiencing the same excitement ;",
engl310_24,engl310_24_160,1384.58,1395.22,10.64,"; , as when emotion too far exceeds its cause , ; , these peninsulas take the water between thumb and finger ; like women ;",
engl310_24,engl310_24_161,1395.02,1405.08,10.06,"; feeling for the smoothness , of yard goods , tsk ;  ; then , the rhyme scheme returns , ;",
engl310_24,engl310_24_162,1404.89,1413.99,9.1,"; uh and again it’s a peculiar one ; that includes ; uh , not just a rhyme but a repetition of of uh particular words ;",
engl310_24,engl310_24_163,1413.38,1422.99,9.61,"; mapped waters she says ; are more quiet , than the land is . , tsk ; lending the la the waves ;",
engl310_24,engl310_24_164,1422.5,1432.97,10.47,"; , excuse me lending the land their waves own conformation , ; , and norway’s hare runs south in agitation , ;",
engl310_24,engl310_24_165,1432.59,1440.62,8.03,"; profiles investigate the sea ; , where land is . , are they assigned ;",
engl310_24,engl310_24_166,1440.26,1448.75,8.49,"; , or can the countries pick their colors , what suits the character or the native waters best . , tsk ;",
engl310_24,engl310_24_167,1448.13,1458.17,10.04,"; topography displays no favorites . , ; , north’s as near as west . , tsk ; , more delicate , than the historians ;",
engl310_24,engl310_24_168,1457.76,1462.88,5.12,"; are the map makers , colors , ;",
engl310_24,engl310_24_169,1462.53,1470.49,7.96,"; uh , it’s a uh a poetry , tsk , like . aspects yeats’s , like aspects of ; , moore’s ;",
engl310_24,engl310_24_170,1470.14,1480.36,10.22,"; uh that , presents itself with ; a ; uh a kind of , . , ; um , resolute ; uh ;",
engl310_24,engl310_24_171,1480.11,1489.1,8.99,"; um ; , um , clarity , and um , uh simplicity ; , of uh lucidity ;",
engl310_24,engl310_24_172,1488.91,1495.89,6.98,"; of of um , tsk , uh , language ; that sometimes seems to feel ;",
engl310_24,engl310_24_173,1495.63,1506.02,10.39,"; uh like , prose , tsk uh ; there is a lyric power here ; uh but it’s got at ; um ;",
engl310_24,engl310_24_174,1505.81,1514.98,9.17,"; through uh a language , uh again ; um , um close to , that of ordinary , life ;",
engl310_24,engl310_24_175,1514.53,1523.29,8.76,"; as , bishop , tsk uh ; observes uh the boundaries that she’s talking about here . , ; tsk ;",
engl310_24,engl310_24_176,1523.09,1529.69,6.6,"; the sea and the shore . , ; tsk ; she’s also concerned with another , ; , set of , ;",
engl310_24,engl310_24_177,1529.37,1539.61,10.24,"; opposed terms , and ones that , will follow her throughout her poetry and that is ; , the difference between the real ; , and representation ; and the ways in which ;",
engl310_24,engl310_24_178,1539.32,1550.1,10.78,"; , representation that which is represented can , take on a certain kind of reality itself ; uh as ; uh she , fancifully allows ;",
engl310_24,engl310_24_179,1549.87,1560.67,10.8,"; uh the ; um ; uh forms of the map , to do here , ; uh the map , really becomes , a world , ; , and , uh ;",
engl310_24,engl310_24_180,1560.46,1568.76,8.3,"; , not only a representation of it , tsk ; and the poet , plunges really , imaginatively into it , ;",
engl310_24,engl310_24_181,1568.49,1578.34,9.85,"; , takes us with her . , as she does , tsk ; uh entering the , versions of life that it suggests to her , tsk ;",
engl310_24,engl310_24_182,1577.38,1586.52,9.14,"; , in that third stanza . , there . though , as she returns to that peculiar rhyme scheme there’s a certain kind of ; um ;",
engl310_24,engl310_24_183,1586.34,1596.77,10.43,; uh holding back a a gathering of her intelligence ; uh in reflection on the process ; uh that she’s been engaged in . ;,
engl310_24,engl310_24_184,1596.32,1606.13,9.81,"; what emerges there is a kind of key idea the one i’ve already mentioned geography , or , topography , here , stk ;",
engl310_24,engl310_24_185,1605.8,1615.53,9.73,"; uh , geography , topography , ; they , uh display no favorites , ; they represent a ;",
engl310_24,engl310_24_186,1615.32,1626.07,10.75,"; uh poetics ; uh ; uh , uh that is , n non hierarchical in its orientation and again this is a link to moore , ;",
engl310_24,engl310_24_187,1625.65,1636.49,10.84,"; uh ; , bishop is interested in , a point of view that takes no sides , ; uh except , to suggest to insist on; ",
engl310_24,engl310_24_188,1636.15,1646.73,10.58,"; , the relativity of all . cognitive , categories , ; north’s as near as west . , it always is , right , ; uh ; that is ;",
engl310_24,engl310_24_189,1646.56,1655.76,9.2,"; it’s as near to the perceiver . , tsk whose perspective is constantly shifting , ; constantly , readjusted , uh ;",
engl310_24,engl310_24_190,1655.29,1663.3,8.01,"; i talked about , perspectivism in in auden ; uh well ; uh bishop ; uh , has a ;",
engl310_24,engl310_24_191,1663,1673.17,10.17,"; uh , has a hold on the same idea , uh and will make it even more ; , central make it more thematically , central ; to her work ; uh than even ;",
engl310_24,engl310_24_192,1673.05,1683.06,10.01,"; auden , ; uh , uh ; the um . , um , opposition that she uh ends with , uh is the one between",cut on pause
engl310_24,engl310_24_193,1683.67,1692.6,8.93,"the historian and , the mapmaker . , ; uh ; , she presents herself here , clearly ;",
engl310_24,engl310_24_194,1692.46,1703.02,10.56,"; on the side of , the mapmaker , ; one whose , colors colors , of rhetoric , ; uh are more , delicate , than ;",
engl310_24,engl310_24_195,1702.75,1713.14,10.39,"; , the historian’s and on the side of the historian , who could we place perhaps , yeats , perhaps pound , perhaps eliot",cut on pause
engl310_24,engl310_24_196,1714.38,1724.08,9.7,"uh certainly ; uh uh bishops , great uh contemporary robert lowell , tsk ; uh bishop presents herself as ;",
engl310_24,engl310_24_197,1723.88,1732.35,8.47,"; uh , engaged in a poetics of , geography and of mapmaking ; uh that is , more delicate than ;",
engl310_24,engl310_24_198,1732.12,1742.9,10.78,"; , that of the historian , ; , ; in that word delicacy ; uh there is certainly ; , um ; uh , some um ; , uh ;",
engl310_24,engl310_24_199,1742.68,1752.15,9.47,"; uh implication ; uh of gender , tsk ; um , the opposition between the mapmaker and the historian well it would be too simple to , uh ;",
engl310_24,engl310_24_200,1751.93,1762.08,10.15,"; uh call it an opposition between um ; uh woman and ; , uh man ; uh and yet , um , uh gendered terms are are are ;",
engl310_24,engl310_24_201,1761.88,1770.38,8.5,"; uh there in bishop’s language i think , tsk ; uh this poem uh as i suggested is , uh composed , uh ;",
engl310_24,engl310_24_202,1770.22,1778.74,8.52,"; in nineteen thirty three , tsk uh after ; , uh bishop has , has left vassar has um ;",
engl310_24,engl310_24_203,1778.38,1786.52,8.14,"; uh has made friends with moore uh who uh uh will be a a central figure in her life , ; tsk ;",
